audio,text,source
00002076.wav,"Bởi vì một cái chuyện tình của hai người đã quá dài rồi. Đó. Và cái chuyện nó cứ nhập nhằng nhập nhằng nhập nhằng nhập nhằng như vậy. Và rồi cô ấy email cho Vicky. Và hỏi là Vicky ơi em phải làm sao? Rồi bây giờ cái chuyện tình của em nó là như vậy rồi. Rồi xong rồi kia. Và khi mà Vicky đọc xong cái dòng tâm sự, cái email rất là dài đó. Thì Vicky chỉ có thể nói với cô ấy là Vicky không thể nào mà tư vấn em được là bây giờ em phải làm sao. Và tại vì nó, đây là một cái chuyện tình nó quá bùng binh rồi. Sau đó khi mà về nhà.",6
00002077.wav,Trong một cái lúc mà bắt đầu mà mình tĩnh lặng và có thời gian rồi đấy. Thì bắt đầu Vicky mới đọc lại toàn bộ cái câu chuyện đó. Và nếu như mà những cái câu chuyện bình thường ấy. Thì ví dụ như Một bạn nữ gửi email về Thì Vicky sẽ đập mình vào cái tâm trạng của cái bạn nữ đó Và viết lên bài hát. Hoặc nếu mà một bạn nam gửi mail về Thì Vicky sẽ viết theo cái tâm trạng của một bạn nam.,6
00002078.wav,Còn đâu Đây Khi mà cái bức thư đấy về Vicky không hiểu Bây giờ mình không biết là mình phải đập mình vào là ai Trong cái câu chuyện này nữa hay như thế nào đó. Vicky cảm thấy nó quá bùng binh. Và sau đó thì Vicky mới tự dưng nảy ra một cái suy nghĩ rằng là Thôi Mình sẽ không có là cái nhân vật nào trong cái bài hát này cả Mà mình hãy nhảy ra ngoài Là một cái nhân vật thực sự là người kể chuyện.,6
00002079.wav,"Đó chính là cái khởi nguồn của cái việc là Tại sao mà cái bài hát này nó lại mang cái phong cách thực sự là kể chuyện như vậy. Có cô gái, chàng trai Rồi chàng trai, cô gái Ừ thì Vicky cũng Cũng nghĩ rằng mình hơi có một cái chút sự ảnh hưởng Từ cái bài Ừ thì Tại vì Vicky cũng là fan của bài Ừ thì Đó Nhưng mà Rõ ràng cái câu chuyện này thì nó bùng binh theo kiểu khác.",6
00002080.wav,Câu chuyện bây giờ không bình thường Có một người Cần chọn giữa Nó Đã Đường Nếu như mà ai tinh ý một chút Thì xem trong MV Sẽ thấy rằng Những cái cảnh cuối cùng mà Vicky đề Là cảnh mà Cô ấy đã chọn cái cô gái kia Đó đúng không?,6
00002081.wav,"Chuyệt đại học và đỗ đại học, cái nào sẽ là hành trang tốt hơn cho các em? Xin chào mừng mọi người đã quay trở lại với Radio Người Kiểu Chuyện số thứ 6 của Vicky.",6
00002082.wav,"Nói chung, cái chủ đề ngày hôm nay thì có lẽ là nó hơi lạ một chút tại vì nó không có nằm trong cái series Người Kiểu Chuyện của Vicky mà nó lại mang cái tính chất cộng đồng hơn một chút và nó lại nhắm tới một cái đối tượng cụ thể đó là các em mới trải qua một cái kỳ thi tốt nghiệp cũng như là kỳ thi vào đại học. Tại sao mà hôm nay Vicky lại quyết định nói về cái vấn đề này? Ngày hôm nay là ngày thứ 2 trong cái đợt thi của các em còn đâu khi mà các em đang xem cái clip này thì chắc là kỳ thi đã qua rồi.",6
00002083.wav,"Hiện tại mọi người có thể thấy rằng Vicky đang ngồi trong một cái không gian nó hơi khác so với bình thường một chút tại vì Vicky đang có mặt tại Hà Nội và lúc nãy trên chuyến bay, Vicky vừa mới bay ra thôi thì Vicky tự dưng có rất là nhiều những cái suy nghĩ, những cái chăn trở mà mình thực sự muốn nói với các em vì Vicky biết rằng là để trải qua cái đợt thi này các em đã phải chịu đựng rất là nhiều và hiện tại bây giờ chưa cần biết rằng là kết quả đúng hay sai, tốt hay là không tốt thì các em cũng đang cảm thấy khá là mệt mỏi trong suy nghĩ của mình.",6
00002084.wav,"Vicky hy vọng rằng cái radio lần này nó có thể phần nào chia sẻ được một chút với các em những cái kinh nghiệm, những cái gì mà Vicky đã từng trải qua rồi và nếu như mà các em có thể rút ra được một cái điều gì đó để cho cái cuộc sống của mình nó tốt hơn cho cái chặng đường phía trước của mình nó tốt hơn thì đó chính là một cái điều khiến cho Vicky cảm thấy hạnh phúc.",6
00002085.wav,Thực sự là lúc nãy trên máy bay Vicky đã take note lại rất nhiều rất nhiều luôn vẽ mind map để có những cái suy nghĩ nó rất là logic để nói chuyện với các em nhưng mà khi mà về đây xin qua máy tính thì chỉ một nút thôi là Vicky đã ấn nhầm nút delete cho nên là bây giờ Vicky sẽ nói theo tất cả những cái gì mà cái dòng suy nghĩ của mình nó tới đâu Vicky sẽ nói tới đấy luôn nhá. Rồi thì cái điều đầu tiên mà các em cần phải làm sau cái kỳ thi này đó là cái gì?,6
00002086.wav,"Cho nên Vicky chỉ muốn nói một điều như thế này này Cái điều mà quan trọng hơn quan trọng nhất quan trọng nhất ở cái thời điểm hiện tại không phải là các em đỗ đại học hay trượt đại học mà là các em chuẩn bị hành trang gì để bước vào cái tuổi đang rất nhạy càng này tuổi 18, 18, 19 đúng không?",6
00002087.wav,tại vì bây giờ đang là năm 2019 rồi thế giới đã là thế giới phẳng rồi thế giới phẳng là sao?,6
00002088.wav,thế giới phẳng là tất cả mọi thứ trên thế giới bây giờ nó đều có thể giao thương với nhau em phải hiểu rằng là một người ở tận bên Mỹ cũng vẫn có thể thuê em để làm một cái việc gì đó thậm chí là em là một người Việt Nam em vẫn có thể thuê một người bên Mỹ làm cho em được một điều gì đó mọi thứ nó phẳng hết rồi và các em cũng thử biết rằng là những người bên Mỹ đấy người ta cũng không thể nào biết được cái bảng đại học của mình nó hình thù ra sao đúng không?,6
00002089.wav,đó là những cái kiến thức văn toán anh sử địa tất cả các thứ nó là kỹ năng cứng nó là kiến thức còn khi mà ra ngoài đời tụi em tin không 70 % sự thành công lại được quyết định bởi kỹ năng mềm nói 70 hay tậm chí là 80 cũng đúng nữa tại vì bản thân Vicky cũng vậy bởi vì khi mà mình có cái kỹ năng mềm rồi thì sau đấy mình mới tìm tòi mình mới tìm hiểu thêm được nữa để mà mình mới biết được là mình cần nạp thêm cái kỹ năng cứng gì nữa và sau đó thì mình mới có thể phát triển được thêm nữa thì kỹ năng mềm ở đây là gì?,6
00002090.wav,Tại sao chúng ta lại cứ phải đi tìm cách chinh phục Crush mà không nghĩ tới một cái hướng hoàn toàn khác? Đó là làm thế nào để hấp dẫn Crush? Xin chào mừng mọi người đã quay trở lại với số thứ 3 của Radio Show Người kể chuyện của Vicky. Nếu như ai đã chưa từng xem 2 cái số vừa rồi thì chúng ta hoàn toàn có thể xem lại bởi vì đây đã là số thứ 3 rồi.,7
00002091.wav,"Và cái chủ đề hôm nay Vicky nói tới nó là một cái vấn đề, một cái vấn nạn mà Vicky nhận được rất là nhiều câu hỏi của mọi người. Trong cái dự án người kể chuyện thì các bạn email về rất là nhiều và không những các bạn kể chuyện mà các bạn còn đòi hỏi được tư vấn tâm lý luôn rằng là làm sao để cua được người này, làm sao để cua được người kia thì thực sự là Vicky không phải là các bạn cho nên Vicky cũng không thể nào mà đưa ra được một cái câu trả lời chính xác cả.",7
00002092.wav,"Nhưng mà những câu hỏi của các bạn thì vẫn cuồn quanh trong đầu của Vicky và Vicky mới nghĩ rằng là Ừ ok, đây sẽ là cái chủ đề mà Vicky sẽ nói trong số Radio lần này. Chúng ta sẽ cùng bắt đầu nha. Hầu như khi mà bạn thích một ai đó, bạn crush một ai đó thì thường là bạn sẽ bị hoang mang rất là nhiều cái cảm giác bay bay bay bay khi mà mình thích một người và mình bắt đầu tìm cách làm sao để mà chinh phục người ta.",7
00002093.wav,"Rồi mình rất là dễ bị đưa đường dẫn lối vào trong những cái con đường không lối thoát. Vicky có thể đưa ra cho mọi người một chút cái gọi là lời khuyên như thế này. Và các bạn hãy nhớ nha, đây không phải là mẹo để cua được crush. Nếu các bạn muốn tìm những cái mẹo mà làm sao để thả thính crush hay là như nào đó thì các bạn có thể tìm ở những cái nguồn tài liệu khác.",7
00002094.wav,Còn đâu Vicky hôm nay sẽ tập trung vào ba cái yếu tố cốt lõi để mà làm sao mình hấp dẫn được crush. Cái việc mà mình chinh phục crush nó khác so với cái việc mà làm sao để mà hấp dẫn được crush nha. Yếu tố đầu tiên mà Vicky muốn nhắc tới đó là ngoại hình. Đừng ai nói với Vicky rằng là bề ngoài không quan trọng. Tất cả những cái câu nói đó là nói dối hoặc họ không dám nhìn thẳng vào sự thật thôi. Ở đây Vicky không có lên án cái chuyện xấu hay đẹp gì cả.,7
00002095.wav,"Và Vicky đang muốn nói với mọi người rằng là cái ngoại hình là một trong những cái yếu tố khá là quan trọng để mình có thể gây ấn tượng với một ai đó. Rõ ràng là nếu như mà mình chăm chút vào cái ngoại hình hơn thì cái khả năng, cái phần chăm mà mình hấp dẫn được crush nó sẽ lớn hơn. Đúng không? Vicky cũng không có khuyên các bạn rằng là nếu như mà các bạn không đẹp thì hãy đi phẫu thuật tẩm mỹ hay là như thế nào đi.",7
00002096.wav,"Nếu mà Vicky muốn đưa ra những cái lời khuyên như thế thì nó rất là ba sàm ba láp bởi vì cái quyết định đấy là tùy thuộc vào cái cách suy nghĩ của mỗi người thôi. Nhưng cái mà Vicky muốn nhắc tới ở đây đó là các bạn phải thực sự chăm chút vào ngoại hình của mình. Các bạn dù xấu dù đẹp như thế nào đi chăng nữa thì hãy chắc chắn với Vicky một điều rằng các bạn đã làm cho mình đẹp nhất có thể. Đừng lôi thôi lụm thuộc, đừng có nhắc nhát quá khi mà gặp người ta.",7
00002097.wav,"Hãy gọn gàng, sạch sẽ, đẹp đẽ để gây được những cái ấn tượng tốt đối với người ta. Nhưng cũng đừng có làm lố quá. Tại vì nhiều khi các bạn muốn gây ấn tượng quá thì nó lại bị lố. Thì Vicky chỉ nói vậy thôi. Rồi, về cái yếu tố đầu tiên thì Vicky chỉ nói đơn giản nhẹ nhàng như vậy thôi. Tại vì nó gần như là một cái yếu tố bẩm sinh rồi. Mình càng đẹp. Thì cái khả năng mà mình có thể hấp dẫn crush nó càng cao. Cái điều đấy chúng ta không thể nào phủ nhận được. Đúng không?",7
